GVKEY,DATE,YEAR,MLVALT
165914,31/12/2014,2014,21238.2918
165914,31/12/2015,2015,14675.7324
165914,31/12/2016,2016,10872.0985
165914,31/12/2017,2017,8100.3548
165914,31/12/2018,2018,11959.2876
165993,31/12/2006,2006,7656.8292
165993,31/12/2007,2007,8096.3253
165993,31/12/2008,2008,3105.943
165993,31/12/2009,2009,8778.28
165993,31/12/2010,2010,8269.041
165993,31/12/2011,2011,7788.211
165993,31/12/2012,2012,10237.621
165993,31/12/2013,2013,15599.408
165993,31/12/2014,2014,17720.78
165993,31/12/2015,2015,19664.7
165993,31/12/2016,2016,24809.92
165993,31/12/2017,2017,31331.97
165993,31/12/2018,2018,33533.85
170841,31/12/2012,2012,33110.2926
170841,31/12/2013,2013,45520.5834
170841,31/12/2014,2014,39175.5894
170841,31/12/2015,2015,43305.738
170841,31/12/2016,2016,44826.6565
170841,31/12/2017,2017,50804.6105
170841,31/12/2018,2018,39298.6148
175263,31/12/2006,2006,
175263,31/12/2007,2007,
175263,31/12/2008,2008,
175263,31/12/2009,2009,
175263,31/12/2010,2010,12144.78
175263,31/12/2011,2011,11310.244
175263,31/12/2012,2012,
175263,31/12/2013,2013,
175263,31/12/2014,2014,
175263,31/12/2015,2015,8997.984
175263,31/12/2016,2016,
175263,31/12/2017,2017,8725.59
175263,31/12/2018,2018,7526.872
175404,31/12/2006,2006,2158.3869
175404,31/12/2007,2007,20990.5255
175404,31/12/2008,2008,11257.1221
175404,31/12/2009,2009,11537.1632
175404,31/12/2010,2010,11171.7382
175404,31/12/2011,2011,2919.1597
175404,31/12/2012,2012,2688.9113
175404,31/12/2013,2013,5437.0625
175404,31/12/2014,2014,4472.388
175404,31/12/2015,2015,6715.6043
175404,31/12/2016,2016,3338.4832
175404,31/12/2017,2017,7053.6794
175404,31/12/2018,2018,4452.8927
176404,31/12/2007,2007,26965.2
176404,31/12/2008,2008,20956.65
176404,31/12/2009,2009,14589.975
176404,31/12/2010,2010,22998.249
176404,31/12/2011,2011,20024.55
176404,31/12/2012,2012,28933.463
176404,31/12/2013,2013,37655.45
176404,31/12/2014,2014,42698.448
176404,31/12/2015,2015,52577.647
177264,30/09/2007,2007,20647.495
177264,30/09/2008,2008,27049.9891
177264,30/09/2009,2009,21588.903
177264,30/09/2010,2010,19897.3054
177264,30/09/2011,2011,21254.3478
177264,30/09/2012,2012,28056.2226
177264,30/09/2013,2013,27592.0476
177264,30/09/2014,2014,39098.0215
177267,30/09/2007,2007,17623.6969
177267,30/09/2008,2008,12815.9014
177267,30/09/2009,2009,10221.8635
177267,30/09/2010,2010,12955.2714
177267,30/09/2011,2011,11925.0848
177267,30/09/2012,2012,14375.4828
177267,30/09/2013,2013,21307.8325
177267,30/09/2014,2014,22541.0142
177267,30/09/2015,2015,23596.2408
177267,30/09/2016,2016,22872.9908
177267,30/09/2017,2017,29213.3648
177267,30/09/2018,2018,30317.3847
177376,30/11/2007,2007,
177376,30/11/2008,2008,
177376,30/11/2009,2009,
177376,30/11/2010,2010,
177376,30/11/2011,2011,
177376,30/11/2012,2012,20716.4123
177376,31/12/2013,2013,
177376,31/12/2014,2014,29417.3221
177376,31/12/2015,2015,22610.428
177376,31/12/2016,2016,28026.1409
177376,31/12/2017,2017,27531.2064
177376,31/12/2018,2018,19548.6851
178310,31/12/2007,2007,4961.21
178310,31/12/2008,2008,2574.488
178310,31/12/2009,2009,5302.241
178310,31/12/2010,2010,6918.996
178310,31/12/2011,2011,8115.723
178310,31/12/2012,2012,10255.173
178310,31/12/2013,2013,7246.557
178310,31/12/2014,2014,6460.272
178310,31/12/2015,2015,3453.094
178310,31/12/2016,2016,3548.402
178310,31/12/2017,2017,4688.274
178310,31/12/2018,2018,4480.448
179534,30/09/2008,2008,
179534,30/09/2009,2009,
179534,30/09/2010,2010,
179534,30/09/2011,2011,
179534,30/09/2012,2012,
179534,30/09/2013,2013,121930.7817
179534,30/09/2014,2014,
179534,30/09/2015,2015,
179534,30/09/2016,2016,
179534,30/09/2017,2017,
179534,30/09/2018,2018,333174.81
179621,31/12/2008,2008,87336.0131
179621,31/12/2009,2009,90942.4814
179621,31/12/2010,2010,105458.359
179621,31/12/2011,2011,135449.3383
179621,31/12/2012,2012,138308.1913
179621,31/12/2013,2013,138449.7443
179621,31/12/2014,2014,125995.005
179621,31/12/2015,2015,136202.831
179621,31/12/2016,2016,141936.3051
179621,31/12/2017,2017,164097.4817
179621,31/12/2018,2018,103783.7608
179700,31/12/2008,2008,4122.3975
179700,31/12/2009,2009,7191.2847
179700,31/12/2010,2010,7873.5898
179700,31/12/2011,2011,8374.8924
179700,31/12/2012,2012,9069.8447
179700,31/12/2013,2013,9645.5856
179700,31/12/2014,2014,13831.2294
179700,31/12/2015,2015,17506.8744
179700,31/12/2016,2016,16603.4904
179700,31/12/2017,2017,17445.8556
180167,31/12/2008,2008,3602.544
180167,31/12/2009,2009,6879.9115
180167,31/12/2010,2010,8675.7323
180167,31/12/2011,2011,6666.0909
180167,31/12/2012,2012,8623.535
180167,31/12/2013,2013,12633.9197
180167,31/12/2014,2014,9943.6939
180167,31/12/2015,2015,7104.9197
180167,31/12/2016,2016,9231.1385
180167,31/12/2017,2017,11104.0959
180833,31/12/2009,2009,8936.65
180833,31/12/2010,2010,12742.575
180833,31/12/2011,2011,14000.301
180833,31/12/2012,2012,13342.725
180833,31/12/2013,2013,16919.52
180833,31/12/2014,2014,20339.242
180833,31/12/2015,2015,14724.175
180833,31/12/2016,2016,12977.384
183257,30/06/2010,2010,5046.21
183257,30/06/2011,2011,6072.495
183257,30/06/2012,2012,5580.264
183257,30/06/2013,2013,7882.215
183257,30/06/2014,2014,9065.14
186989,31/12/2011,2011,11884.53
186989,31/12/2012,2012,20979
186989,31/12/2013,2013,27243.81
186989,31/12/2014,2014,24731.24
186989,31/12/2015,2015,27527.04
186989,31/12/2016,2016,26584.8
186989,31/12/2017,2017,32066.28
186989,31/12/2018,2018,40126.8
187128,31/12/2012,2012,2965.584
187128,31/12/2013,2013,4096.38
187128,31/12/2014,2014,2369.031
187128,31/12/2015,2015,1580.796
187128,31/12/2016,2016,5022.279
187128,31/12/2017,2017,5604.081
187128,31/12/2018,2018,4773.81
189491,31/12/2011,2011,4743.4273
189491,31/12/2012,2012,5031.3318
189491,31/12/2013,2013,6385.6722
189491,31/12/2014,2014,6940.161
189491,31/12/2015,2015,6510.7605
189491,31/12/2016,2016,8882.2538
189491,31/12/2017,2017,12266.5884
189491,31/12/2018,2018,11989.584
199356,31/12/2011,2011,3364.577
199356,31/12/2012,2012,5988.6912
199356,31/12/2013,2013,11779.8341
199356,31/12/2014,2014,10670.4819
199356,31/12/2015,2015,12381.9658
199356,31/12/2016,2016,6682.4271
199356,31/12/2017,2017,4787.9758
199356,31/12/2018,2018,7438.3799
245918,31/12/2015,2015,3239.9479
245918,31/12/2016,2016,5162.3132
245918,31/12/2017,2017,5393.38
245918,31/12/2018,2018,2987.6069
253501,30/06/2018,2018,
